% signal t-range (microseconds):	-0.0080000000	4.1040000
% breakpoint	1	3.8540856
% svcs	1	0	0	0
% svcs	2	0	65	65
-0.0080000000	0.054456490	0.041910000
0.0080000000	0.053655709	0.041679386
0.024000000	0.052764155	0.041210562
0.040000000	0.051804147	0.040505481
0.056000000	0.050714714	0.039570164
0.072000000	0.049448040	0.038413344
0.088000000	0.048005993	0.037045513
0.10400000	0.046360629	0.035479274
0.12000000	0.044510331	0.033728700
0.13600000	0.042470322	0.031809506
0.15200000	0.040152679	0.029738652
0.16800000	0.037543171	0.027534098
0.18400000	0.034672331	0.025214568
0.20000000	0.031537385	0.022799371
0.21600000	0.028286725	0.020308022
0.23200000	0.025007161	0.017760190
0.24800000	0.021648504	0.015175171
0.26400000	0.018207630	0.012572002
0.28000000	0.014634669	0.0099688998
0.29600000	0.010893140	0.0073833386
0.31200000	0.0070789807	0.0048316834
0.32800000	0.0032915314	0.0023291288
0.34400000	-0.00047510417	-0.00011046536
0.36000000	-0.0041872719	-0.0024747332
0.37600000	-0.0077634475	-0.0047527593
0.39200000	-0.011158422	-0.0069352645
0.40800000	-0.014257385	-0.0090146017
0.42400000	-0.016995646	-0.010984652
0.44000000	-0.019397283	-0.012840989
0.45600000	-0.021477346	-0.014580649
0.47200000	-0.023284575	-0.016202121
0.48800000	-0.024854278	-0.017705398
0.50400000	-0.026186797	-0.019091478
0.52000000	-0.027292392	-0.020362817
0.53600000	-0.028176078	-0.021522585
0.55200000	-0.028842180	-0.022574906
0.56800000	-0.029322532	-0.023524689
0.58400000	-0.029652244	-0.024377209
0.60000000	-0.029833977	-0.025138195
0.61600000	-0.029880541	-0.025813689
0.63200000	-0.029827237	-0.026409717
0.64800000	-0.029698165	-0.026932155
0.66400000	-0.029527006	-0.027387042
0.68000000	-0.029339874	-0.027779790
0.69600000	-0.029136746	-0.028115445
0.71200000	-0.028915176	-0.028398919
0.72800000	-0.028683492	-0.028634291
0.74400000	-0.028446149	-0.028825027
0.76000000	-0.028197189	-0.028974260
0.77600000	-0.027934211	-0.029084463
0.79200000	-0.027653114	-0.029157274
0.80800000	-0.027349727	-0.029193942
0.82400000	-0.027029657	-0.029195298
0.84000000	-0.026699422	-0.029161580
0.85600000	-0.026354906	-0.029092421
0.87200000	-0.025996615	-0.028987398
0.88800000	-0.025630768	-0.028845790
0.90400000	-0.025259771	-0.028666682
0.92000000	-0.024894023	-0.028448819
0.93600000	-0.024539826	-0.028191200
0.95200000	-0.024192234	-0.027893061
0.96800000	-0.023848401	-0.027553539
0.98400000	-0.023505277	-0.027171941
1.0000000	-0.023158067	-0.026748003
1.0160000	-0.022809248	-0.026282053
1.0320000	-0.022461599	-0.025774696
1.0480000	-0.022106820	-0.025226710
1.0640000	-0.021743403	-0.024639545
1.0800000	-0.021372580	-0.024015371
1.0960000	-0.020990144	-0.023356735
1.1120000	-0.020609674	-0.022666538
1.1280000	-0.020240093	-0.021948086
1.1440000	-0.019867672	-0.021205228
1.1600000	-0.019484689	-0.020442456
1.1760000	-0.019089534	-0.019664336
1.1920000	-0.018674639	-0.018875613
1.2080000	-0.018247909	-0.018081310
1.2240000	-0.017822546	-0.017286637
1.2400000	-0.017378385	-0.016496970
1.2560000	-0.016909302	-0.015717682
1.2720000	-0.016433701	-0.014953782
1.2880000	-0.015958845	-0.014210150
1.3040000	-0.015509205	-0.013491642
1.3200000	-0.015101603	-0.012802810
1.3360000	-0.014720791	-0.012147826
1.3520000	-0.014354199	-0.011530390
1.3680000	-0.014001093	-0.010953607
1.3840000	-0.013653486	-0.010420122
1.4000000	-0.013308624	-0.0099323670
1.4160000	-0.012967971	-0.0094921885
1.4320000	-0.012608730	-0.0091005957
1.4480000	-0.012224409	-0.0087582053
1.4640000	-0.011820896	-0.0084649744
1.4800000	-0.011395703	-0.0082204153
1.4960000	-0.010978441	-0.0080237683
1.5120000	-0.010587217	-0.0078737279
1.5280000	-0.010206147	-0.0077684035
1.5440000	-0.0098292440	-0.0077053935
1.5600000	-0.0094489141	-0.0076821372
1.5760000	-0.0090554336	-0.0076959502
1.5920000	-0.0086654118	-0.0077438431
1.6080000	-0.0083001959	-0.0078225025
1.6240000	-0.0079456315	-0.0079286927
1.6400000	-0.0075999525	-0.0080588350
1.6560000	-0.0072877684	-0.0082093479
1.6720000	-0.0070215165	-0.0083768599
1.6880000	-0.0068257579	-0.0085581514
1.7040000	-0.0067182264	-0.0087499655
1.7200000	-0.0066854139	-0.0089490615
1.7360000	-0.0067129288	-0.0091523842
1.7520000	-0.0068024758	-0.0093572007
1.7680000	-0.0069481381	-0.0095608351
1.7840000	-0.0071373268	-0.0097607961
1.8000000	-0.0073631958	-0.0099551702
1.8160000	-0.0076036130	-0.010142004
1.8320000	-0.0078448879	-0.010319522
1.8480000	-0.0080905464	-0.010486092
1.8640000	-0.0083395298	-0.010640292
1.8800000	-0.0085973181	-0.010781086
1.8960000	-0.0088697372	-0.010907569
1.9120000	-0.0091456139	-0.011018947
1.9280000	-0.0094160344	-0.011114609
1.9440000	-0.0096870034	-0.011194093
1.9600000	-0.0099534638	-0.011256836
1.9760000	-0.010215365	-0.011302279
1.9920000	-0.010479879	-0.011330236
2.0080000	-0.010717993	-0.011340732
2.0240000	-0.010915547	-0.011333534
2.0400000	-0.011089108	-0.011308569
2.0560000	-0.011243797	-0.011265637
2.0720000	-0.011398164	-0.011204609
2.0880000	-0.011565723	-0.011125470
2.1040000	-0.011727860	-0.011028121
2.1200000	-0.011866122	-0.010912419
2.1360000	-0.011982515	-0.010778619
2.1520000	-0.012070861	-0.010626820
2.1680000	-0.012118280	-0.010457009
2.1840000	-0.012118805	-0.010269166
2.2000000	-0.012049577	-0.010063370
2.2160000	-0.011900290	-0.0098399157
2.2320000	-0.011677186	-0.0095990412
2.2480000	-0.011383640	-0.0093411798
2.2640000	-0.011037437	-0.0090667884
2.2800000	-0.010649696	-0.0087764007
2.2960000	-0.010220054	-0.0084706339
2.3120000	-0.0097524978	-0.0081503117
2.3280000	-0.0092433360	-0.0078160672
2.3440000	-0.0086920453	-0.0074687135
2.3600000	-0.0081109378	-0.0071093960
2.3760000	-0.0075111654	-0.0067393550
2.3920000	-0.0068991608	-0.0063598674
2.4080000	-0.0062828915	-0.0059721413
2.4240000	-0.0056692970	-0.0055775287
2.4400000	-0.0050637324	-0.0051775904
2.4560000	-0.0044767757	-0.0047737629
2.4720000	-0.0039136238	-0.0043675166
2.4880000	-0.0033772733	-0.0039603739
2.5040000	-0.0028712698	-0.0035539241
2.5200000	-0.0023887932	-0.0031497749
2.5360000	-0.0019285846	-0.0027495846
2.5520000	-0.0014929846	-0.0023549946
2.5680000	-0.0010808321	-0.0019672499
2.5840000	-0.00070284845	-0.0015876826
2.6000000	-0.00036325654	-0.0012175521
2.6160000	-0.000055237212	-0.00085811753
2.6320000	0.00022413808	-0.00051047668
2.6480000	0.00048516488	-0.00017565095
2.6640000	0.00073672047	0.00014547384
2.6800000	0.00097356604	0.00045215314
2.6960000	0.0011930115	0.00074373538
2.7120000	0.0014002322	0.0010198258
2.7280000	0.0015931453	0.0012800895
2.7440000	0.0017770459	0.0015245453
2.7600000	0.0019611429	0.0017532101
2.7760000	0.0021276559	0.0019661579
2.7920000	0.0022709302	0.0021635133
2.8080000	0.0024033961	0.0023455376
2.8240000	0.0025287158	0.0025129031
2.8400000	0.0026676369	0.0026662100
2.8560000	0.0028324935	0.0028061765
2.8720000	0.0030101542	0.0029335150
2.8880000	0.0031909280	0.0030492645
2.9040000	0.0033681796	0.0031543791
2.9200000	0.0035327093	0.0032501757
2.9360000	0.0036844617	0.0033375097
2.9520000	0.0038242619	0.0034174966
2.9680000	0.0039383815	0.0034913900
2.9840000	0.0040253052	0.0035602661
3.0000000	0.0040842651	0.0036253540
3.0160000	0.0041099416	0.0036880823
3.0320000	0.0041276045	0.0037497312
3.0480000	0.0041481816	0.0038116465
3.0640000	0.0041623934	0.0038748323
3.0800000	0.0041707090	0.0039405146
3.0960000	0.0041526748	0.0040099024
3.1120000	0.0040980082	0.0040842260
3.1280000	0.0040253300	0.0041645080
3.1440000	0.0039485936	0.0042516410
3.1600000	0.0038802489	0.0043467512
3.1760000	0.0038345617	0.0044506963
3.1920000	0.0038130556	0.0045645366
3.2080000	0.0038168914	0.0046890841
3.2240000	0.0038628648	0.0048250244
3.2400000	0.0039535032	0.0049732102
3.2560000	0.0040931157	0.0051341475
3.2720000	0.0042907842	0.0053082993
3.2880000	0.0045177023	0.0054960387
3.3040000	0.0047632031	0.0056977619
3.3200000	0.0050390671	0.0059138000
3.3360000	0.0053446946	0.0061443596
3.3520000	0.0057089201	0.0063894921
3.3680000	0.0061458003	0.0066492226
3.3840000	0.0066321485	0.0069235257
3.4000000	0.0071523530	0.0072124372
3.4160000	0.0076873551	0.0075156822
3.4320000	0.0082165483	0.0078328338
3.4480000	0.0087429741	0.0081634396
3.4640000	0.0092684346	0.0085068560
3.4800000	0.0097707378	0.0088626000
3.4960000	0.010248199	0.0092300412
3.5120000	0.010693786	0.0096085222
3.5280000	0.011091344	0.0099972368
3.5440000	0.011484085	0.010395338
3.5600000	0.011888687	0.010801908
3.5760000	0.012280572	0.011215961
3.5920000	0.012654447	0.011636411
3.6080000	0.012969055	0.012062277
3.6240000	0.013200114	0.012492388
3.6400000	0.013379650	0.012925609
3.6560000	0.013532678	0.013360609
3.6720000	0.013673213	0.013796294
3.6880000	0.013822790	0.014231342
3.7040000	0.013985607	0.014664810
3.7200000	0.014162185	0.015095429
3.7360000	0.014388130	0.015522059
3.7520000	0.014671234	0.015943588
3.7680000	0.015011865	0.016358703
3.7840000	0.015421618	0.016766274
3.8000000	0.015847000	0.017165270
3.8160000	0.016263113	0.017554460
3.8320000	0.016693968	0.017932800
3.8480000	0.017142767	0.018299520
3.8640000	0.017647367	0.018653588
3.8800000	0.018230262	0.018994261
3.8960000	0.018853651	0.019320573
3.9120000	0.019485125	0.019631792
3.9280000	0.020112553	0.019927339
3.9440000	0.020713772	0.020206689
3.9600000	0.021275381	0.020469345
3.9760000	0.021790847	0.020714737
3.9920000	0.022218665	0.020942413
4.0080000	0.022545168	0.021151966
4.0240000	0.022771504	0.021343185
4.0400000	0.022889422	0.021515909
4.0560000	0.022946928	0.021669930
4.0720000	0.022966876	0.021805343
4.0880000	0.022931062	0.021922163
4.1040000	0.022839282	0.022020406
