% signal t-range:	-0.0064000000	4.3776000
% breakpoint	1	4.0383212
% svcs	1	0	0	0
% svcs	2	0	73	73
1.0000000	7.7047551e-9	7.7047551e-9	7.7047551e-9
1.0328467	8.0772595e-10	8.0772595e-10	8.0772595e-10
1.0656934	-1.5007419e-9	-1.5007419e-9	-1.5007419e-9
1.0985401	3.1002687e-8	3.1002687e-8	3.1002687e-8
1.1313869	1.0730737e-8	1.0730737e-8	1.0730737e-8
1.1642336	2.0941366e-8	2.0941366e-8	2.0941366e-8
1.1970803	-2.3316870e-8	-2.3316870e-8	-2.3316870e-8
1.2299270	-2.7332712e-8	-2.7332712e-8	-2.7332712e-8
1.2627737	-3.2662385e-8	-3.2662385e-8	-3.2662385e-8
1.2956204	-4.3128880e-8	-4.3128880e-8	-4.3128880e-8
1.3284672	-5.4856949e-8	-5.4856949e-8	-5.4856949e-8
1.3613139	-6.7665020e-8	-6.7665020e-8	-6.7665020e-8
1.3941606	-8.1665872e-8	-8.1665872e-8	-8.1665872e-8
1.4270073	-9.6835440e-8	-9.6835440e-8	-9.6835440e-8
1.4598540	-1.1282073e-7	-1.1282073e-7	-1.1282073e-7
1.4927007	-1.2995092e-7	-1.2995092e-7	-1.2995092e-7
1.5255474	-1.4829387e-7	-1.4829387e-7	-1.4829387e-7
1.5583942	-1.6718682e-7	-1.6718682e-7	-1.6718682e-7
1.5912409	-1.8461631e-7	-1.8461631e-7	-1.8461631e-7
1.6240876	-1.9693064e-7	-1.9693064e-7	-1.9693064e-7
1.6569343	-2.0897485e-7	-2.0897485e-7	-2.0897485e-7
1.6897810	-2.2152400e-7	-2.2152400e-7	-2.2152400e-7
1.7226277	-2.3462131e-7	-2.3462131e-7	-2.3462131e-7
1.7554745	-2.4809484e-7	-2.4809484e-7	-2.4809484e-7
1.7883212	-2.6206572e-7	-2.6206572e-7	-2.6206572e-7
1.8211679	-2.7661243e-7	-2.7661243e-7	-2.7661243e-7
1.8540146	-2.9169834e-7	-2.9169834e-7	-2.9169834e-7
1.8868613	-3.0742567e-7	-3.0742567e-7	-3.0742567e-7
1.9197080	-3.2363293e-7	-3.2363293e-7	-3.2363293e-7
1.9525547	-3.4021042e-7	-3.4021042e-7	-3.4021042e-7
1.9854015	-3.5767641e-7	-3.5767641e-7	-3.5767641e-7
2.0182482	-3.7549589e-7	-3.7549589e-7	-3.7549589e-7
2.0510949	-3.9381260e-7	-3.9381260e-7	-3.9381260e-7
2.0839416	-4.1296470e-7	-4.1296470e-7	-4.1296470e-7
2.1167883	-4.3273972e-7	-4.3273972e-7	-4.3273972e-7
2.1496350	-4.5307056e-7	-4.5307056e-7	-4.5307056e-7
2.1824818	-4.7398610e-7	-4.7398610e-7	-4.7398610e-7
2.2153285	-4.9547944e-7	-4.9547944e-7	-4.9547944e-7
2.2481752	-5.1753274e-7	-5.1753274e-7	-5.1753274e-7
2.2810219	-5.4022009e-7	-5.4022009e-7	-5.4022009e-7
2.3138686	-5.6381857e-7	-5.6381857e-7	-5.6381857e-7
2.3467153	-5.8834153e-7	-5.8834153e-7	-5.8834153e-7
2.3795620	-6.1304706e-7	-6.1304706e-7	-6.1304706e-7
2.4124088	-6.3826300e-7	-6.3826300e-7	-6.3826300e-7
2.4452555	-6.6507347e-7	-6.6507347e-7	-6.6507347e-7
