% signal t-range:	-0.0016000000	1.3464000
% breakpoint	1	2.5356083
% svcs	1	0	0	0
% svcs	2	0	15	15
1.0000000	2.0375413e-9	2.0375413e-9	2.0375413e-9
1.0267062	-1.5758657e-9	-1.5758657e-9	-1.5758657e-9
1.0534125	-9.0201496e-9	-9.0201496e-9	-9.0201496e-9
1.0801187	-4.4954325e-8	-4.4954325e-8	-4.4954325e-8
1.1068249	-3.9411182e-8	-3.9411182e-8	-3.9411182e-8
1.1335312	-4.3560971e-8	-4.3560971e-8	-4.3560971e-8
1.1602374	-4.6905585e-8	-4.6905585e-8	-4.6905585e-8
1.1869436	-4.9583320e-8	-4.9583320e-8	-4.9583320e-8
1.2136499	-5.1877839e-8	-5.1877839e-8	-5.1877839e-8
1.2403561	-5.6218021e-8	-5.6218021e-8	-5.6218021e-8
1.2670623	-6.0926567e-8	-6.0926567e-8	-6.0926567e-8
1.2937685	-6.4857434e-8	-6.4857434e-8	-6.4857434e-8
1.3204748	-6.7927677e-8	-6.7927677e-8	-6.7927677e-8
1.3471810	-7.0152286e-8	-7.0152286e-8	-7.0152286e-8
1.3738872	-7.7631820e-8	-7.7631820e-8	-7.7631820e-8
1.4005935	-7.8661788e-8	-7.8661788e-8	-7.8661788e-8
1.4272997	-8.6623808e-8	-8.6623808e-8	-8.6623808e-8
1.4540059	-9.1423852e-8	-9.1423852e-8	-9.1423852e-8
1.4807122	-9.4080311e-8	-9.4080311e-8	-9.4080311e-8
1.5074184	-9.8024364e-8	-9.8024364e-8	-9.8024364e-8
1.5341246	-1.0306632e-7	-1.0306632e-7	-1.0306632e-7
1.5608309	-1.0907947e-7	-1.0907947e-7	-1.0907947e-7
1.5875371	-1.1691006e-7	-1.1691006e-7	-1.1691006e-7
1.6142433	-1.2592545e-7	-1.2592545e-7	-1.2592545e-7
1.6409496	-1.3097010e-7	-1.3097010e-7	-1.3097010e-7
1.6676558	-1.3160702e-7	-1.3160702e-7	-1.3160702e-7
1.6943620	-1.4149797e-7	-1.4149797e-7	-1.4149797e-7
