# Filename: 032219_Aer_Tar_EcA_EcW_BL21_150K_Deer_3200ns.DSC_db6_symmetric_denoised.txt
# Bckg_type: polyexp1_0.95_0.5
# FirstColumn: Time[us]
# SecondColumn: BckgSubtractedData
4.80000e-03	-3.375076385289679e-03
2.08000e-02	-3.580007928513981e-03
3.68000e-02	-3.797573603875449e-03
5.28000e-02	-4.030819657936563e-03
6.88000e-02	-4.284159481045064e-03
8.48000e-02	-4.547647927052155e-03
1.00800e-01	-4.818454180092805e-03
1.16800e-01	-5.100903739273356e-03
1.32800e-01	-5.394406256283586e-03
1.48800e-01	-5.711556511346989e-03
1.64800e-01	-6.058304987481473e-03
1.80800e-01	-6.425295602983850e-03
1.96800e-01	-6.807179362505367e-03
2.12800e-01	-7.194962949430581e-03
2.28800e-01	-7.578884602611441e-03
2.44800e-01	-7.962972914290531e-03
2.60800e-01	-8.350190075347288e-03
2.76800e-01	-8.729789520502922e-03
2.92800e-01	-9.101276286983094e-03
3.08800e-01	-9.461977483203455e-03
3.24800e-01	-9.802910978878764e-03
3.40800e-01	-1.014604453426244e-02
3.56800e-01	-1.050138139367458e-02
3.72800e-01	-1.085155302441280e-02
3.88800e-01	-1.118920848915364e-02
4.04800e-01	-1.149805247231968e-02
4.20800e-01	-1.176457707521422e-02
4.36800e-01	-1.200294803090157e-02
4.52800e-01	-1.222830445655997e-02
4.68800e-01	-1.243379717700303e-02
4.84800e-01	-1.262187070435970e-02
5.00800e-01	-1.280466889320322e-02
5.16800e-01	-1.298674922089534e-02
5.32800e-01	-1.319007666783489e-02
5.48800e-01	-1.342569695885188e-02
5.64800e-01	-1.368424861313078e-02
5.80800e-01	-1.396010841382322e-02
5.96800e-01	-1.423976463915793e-02
6.12800e-01	-1.451167583918216e-02
6.28800e-01	-1.477781883817163e-02
6.44800e-01	-1.503820154745638e-02
6.60800e-01	-1.528609849943336e-02
6.76800e-01	-1.551991359306903e-02
6.92800e-01	-1.573386100762630e-02
7.08800e-01	-1.591749706733273e-02
7.24800e-01	-1.608071713842582e-02
7.40800e-01	-1.622795710370451e-02
7.56800e-01	-1.634193276804504e-02
7.72800e-01	-1.641226118463931e-02
7.88800e-01	-1.643155754261571e-02
8.04800e-01	-1.638970872909969e-02
8.20800e-01	-1.629327416719064e-02
8.36800e-01	-1.615368730671475e-02
8.52800e-01	-1.595548177343551e-02
8.68800e-01	-1.569399549709628e-02
8.84800e-01	-1.538637623671264e-02
9.00800e-01	-1.504096416297343e-02
9.16800e-01	-1.467670763301293e-02
9.32800e-01	-1.430823218199005e-02
9.48800e-01	-1.392551165103184e-02
9.64800e-01	-1.351899960293510e-02
9.80800e-01	-1.309328207847885e-02
9.96800e-01	-1.264629516610129e-02
1.01280e+00	-1.217325401672589e-02
1.02880e+00	-1.167419060508993e-02
1.04480e+00	-1.113325078800099e-02
1.06080e+00	-1.054522006438018e-02
1.07680e+00	-9.917774844744596e-03
1.09280e+00	-9.254382608579520e-03
1.10880e+00	-8.573498495804056e-03
1.12480e+00	-7.887914674848083e-03
1.14080e+00	-7.194066520598872e-03
1.15680e+00	-6.492826310119079e-03
1.17280e+00	-5.784191960687075e-03
1.18880e+00	-5.066984409529385e-03
1.20480e+00	-4.352070627536376e-03
1.22080e+00	-3.652462738690202e-03
1.23680e+00	-2.964361866000125e-03
1.25280e+00	-2.289361903387147e-03
1.26880e+00	-1.641745487467294e-03
1.28480e+00	-1.030000290629248e-03
1.30080e+00	-4.670170879480209e-04
1.31680e+00	3.724269260815479e-05
1.33280e+00	4.869369132952986e-04
1.34880e+00	8.874477442676501e-04
1.36480e+00	1.235815001908411e-03
1.38080e+00	1.532617065688646e-03
1.39680e+00	1.784266123725019e-03
1.41280e+00	1.994394197222299e-03
1.42880e+00	2.171249188067739e-03
1.44480e+00	2.320848002484895e-03
1.46080e+00	2.441278911666425e-03
1.47680e+00	2.531399353015772e-03
1.49280e+00	2.592119045210600e-03
1.50880e+00	2.622949158831966e-03
1.52480e+00	2.625233311107274e-03
1.54080e+00	2.600976974288817e-03
1.55680e+00	2.546890244700051e-03
1.57280e+00	2.463525255748636e-03
1.58880e+00	2.353169972948012e-03
1.60480e+00	2.216348999422649e-03
1.62080e+00	2.062052753376114e-03
1.63680e+00	1.895665534486240e-03
1.65280e+00	1.715311520824236e-03
1.66880e+00	1.521769853848283e-03
1.68480e+00	1.312424193661312e-03
1.70080e+00	1.085809611306058e-03
1.71680e+00	8.481385297729509e-04
1.73280e+00	6.054102103455309e-04
1.74880e+00	3.587526504169048e-04
1.76480e+00	1.112917997325112e-04
1.78080e+00	-1.327511990901169e-04
1.79680e+00	-3.708811633142005e-04
1.81280e+00	-5.959409437325278e-04
1.82880e+00	-8.041626130972896e-04
1.84480e+00	-9.960541322039692e-04
1.86080e+00	-1.171092685646915e-03
1.87680e+00	-1.333138955682053e-03
1.89280e+00	-1.484455894729855e-03
1.90880e+00	-1.622979063615679e-03
1.92480e+00	-1.748039637976068e-03
1.94080e+00	-1.858359135011035e-03
1.95680e+00	-1.952621500133621e-03
1.97280e+00	-2.033283354980836e-03
1.98880e+00	-2.103249588143332e-03
2.00480e+00	-2.161180684198607e-03
2.02080e+00	-2.207370570147938e-03
2.03680e+00	-2.244814146879022e-03
2.05280e+00	-2.275032077310041e-03
2.06880e+00	-2.301790598810451e-03
2.08480e+00	-2.327597745770368e-03
2.10080e+00	-2.350992166914492e-03
2.11680e+00	-2.370798176195147e-03
2.13280e+00	-2.386636301304558e-03
2.14880e+00	-2.397502973769103e-03
2.16480e+00	-2.403152444706516e-03
2.18080e+00	-2.403703591357888e-03
2.19680e+00	-2.396865829040614e-03
2.21280e+00	-2.381767895905415e-03
2.22880e+00	-2.358909363514836e-03
2.24480e+00	-2.327740900097873e-03
2.26080e+00	-2.290580142401696e-03
2.27680e+00	-2.249205798935990e-03
2.29280e+00	-2.201096833495934e-03
2.30880e+00	-2.144679635171655e-03
2.32480e+00	-2.080485624819693e-03
2.34080e+00	-2.007443943022517e-03
2.35680e+00	-1.926688040804525e-03
2.37280e+00	-1.840747128375058e-03
2.38880e+00	-1.745112448821452e-03
2.40480e+00	-1.638006636423564e-03
2.42080e+00	-1.523764205161178e-03
2.43680e+00	-1.404434430705957e-03
2.45280e+00	-1.284231170182793e-03
2.46880e+00	-1.166629468912937e-03
2.48480e+00	-1.048793824849137e-03
2.50080e+00	-9.277231155723398e-04
2.51680e+00	-8.051397355441584e-04
2.53280e+00	-6.807382002185190e-04
2.54880e+00	-5.522719305992696e-04
2.56480e+00	-4.191138453259374e-04
2.58080e+00	-2.767044778402273e-04
2.59680e+00	-1.229867112178412e-04
2.61280e+00	3.975446169564080e-05
2.62880e+00	2.101021806850520e-04
2.64480e+00	3.845033096057751e-04
2.66080e+00	5.600609673274200e-04
2.67680e+00	7.370472997984180e-04
2.69280e+00	9.151769470134313e-04
2.70880e+00	1.093102426888216e-03
2.72480e+00	1.270392738874403e-03
2.74080e+00	1.445292019103656e-03
2.75680e+00	1.615151670081758e-03
2.77280e+00	1.781602513049027e-03
2.78880e+00	1.945127526345383e-03
2.80480e+00	2.101865555934680e-03
2.82080e+00	2.249407149753979e-03
2.83680e+00	2.385780757297445e-03
2.85280e+00	2.508663158770345e-03
2.86880e+00	2.619157324915112e-03
2.88480e+00	2.719347952927738e-03
2.90080e+00	2.806277761094662e-03
2.91680e+00	2.878950827070249e-03
2.93280e+00	2.940697730103591e-03
2.94880e+00	2.993207585559980e-03
