% signal t-range:	0.00080000000	3.6968000
% breakpoint	1	3.5422078
% breakpoint	2	9.7261440
% svcs	1	0	0	0
% svcs	2	0	12	12
% svcs	3	0	12	12
1.0000000	7.8041760e-8	7.8041760e-8	7.8041760e-8
1.0194805	8.0654028e-8	8.0654028e-8	8.0654028e-8
1.0389610	1.4285921e-7	1.4285921e-7	1.4285921e-7
1.0584416	1.6831096e-7	1.6831096e-7	1.6831096e-7
1.0779221	1.7898113e-7	1.7898113e-7	1.7898113e-7
1.0974026	1.8448868e-7	1.8448868e-7	1.8448868e-7
1.1168831	1.9817431e-7	1.9817431e-7	1.9817431e-7
1.1363636	1.9465385e-7	1.9465385e-7	1.9465385e-7
1.1558442	2.1062462e-7	2.1062462e-7	2.1062462e-7
1.1753247	2.0960981e-7	2.0960981e-7	2.0960981e-7
1.1948052	1.8570340e-7	1.8570340e-7	1.8570340e-7
1.2142857	1.9503582e-7	1.9503582e-7	1.9503582e-7
1.2337662	2.5938495e-7	2.5938495e-7	2.5938495e-7
1.2532468	3.0953230e-7	3.0953230e-7	3.0953230e-7
1.2727273	3.7710262e-7	3.7710262e-7	3.7710262e-7
1.2922078	4.4148618e-7	4.4148618e-7	4.4148618e-7
1.3116883	5.2498447e-7	5.2498447e-7	5.2498447e-7
1.3311688	5.8561157e-7	5.8561157e-7	5.8561157e-7
1.3506494	6.7255910e-7	6.7255910e-7	6.7255910e-7
1.3701299	7.7116513e-7	7.7116513e-7	7.7116513e-7
1.3896104	8.6100364e-7	8.6100364e-7	8.6100364e-7
1.4090909	9.6815831e-7	9.6815831e-7	9.6815831e-7
1.4285714	0.0000010607855	0.0000010607855	0.0000010607855
1.4480519	0.0000011889356	0.0000011889356	0.0000011889356
1.4675325	0.0000012259172	0.0000012259172	0.0000012259172
1.4870130	0.0000014540650	0.0000014540650	0.0000014540650
1.5064935	0.0000016288731	0.0000016288731	0.0000016288731
1.5259740	0.0000018436849	0.0000018436849	0.0000018436849
1.5454545	0.0000018691328	0.0000018691328	0.0000018691328
1.5649351	0.0000019404553	0.0000019404553	0.0000019404553
1.5844156	0.0000020091473	0.0000020091473	0.0000020091473
1.6038961	0.0000020771059	0.0000020771059	0.0000020771059
1.6233766	0.0000021636018	0.0000021636018	0.0000021636018
1.6428571	0.0000022334106	0.0000022334106	0.0000022334106
1.6623377	0.0000023216990	0.0000023216990	0.0000023216990
1.6818182	0.0000023922012	0.0000023922012	0.0000023922012
1.7012987	0.0000024875974	0.0000024875974	0.0000024875974
1.7207792	0.0000025725134	0.0000025725134	0.0000025725134
1.7402597	0.0000026499385	0.0000026499385	0.0000026499385
1.7597403	0.0000027379901	0.0000027379901	0.0000027379901
1.7792208	0.0000028338607	0.0000028338607	0.0000028338607
1.7987013	0.0000029315200	0.0000029315200	0.0000029315200
1.8181818	0.0000030290254	0.0000030290254	0.0000030290254
1.8376623	0.0000031261557	0.0000031261557	0.0000031261557
1.8571429	0.0000032226614	0.0000032226614	0.0000032226614
1.8766234	0.0000033189268	0.0000033189268	0.0000033189268
1.8961039	0.0000034186111	0.0000034186111	0.0000034186111
1.9155844	0.0000035295502	0.0000035295502	0.0000035295502
1.9350649	0.0000036525857	0.0000036525857	0.0000036525857
1.9545455	0.0000037668055	0.0000037668055	0.0000037668055
1.9740260	0.0000038610563	0.0000038610563	0.0000038610563
1.9935065	0.0000039728362	0.0000039728362	0.0000039728362
2.0129870	0.0000041146780	0.0000041146780	0.0000041146780
2.0324675	0.0000042174923	0.0000042174923	0.0000042174923
2.0519481	0.0000043315530	0.0000043315530	0.0000043315530
2.0714286	0.0000044830424	0.0000044830424	0.0000044830424
2.0909091	0.0000045764469	0.0000045764469	0.0000045764469
2.1103896	0.0000047350273	0.0000047350273	0.0000047350273
2.1298701	0.0000048447923	0.0000048447923	0.0000048447923
2.1493506	0.0000049928852	0.0000049928852	0.0000049928852
2.1688312	0.0000051187012	0.0000051187012	0.0000051187012
2.1883117	0.0000052681050	0.0000052681050	0.0000052681050
2.2077922	0.0000053937665	0.0000053937665	0.0000053937665
2.2272727	0.0000055623741	0.0000055623741	0.0000055623741
2.2467532	0.0000056718529	0.0000056718529	0.0000056718529
2.2662338	0.0000058673261	0.0000058673261	0.0000058673261
2.2857143	0.0000059692443	0.0000059692443	0.0000059692443
2.3051948	0.0000061587928	0.0000061587928	0.0000061587928
2.3246753	0.0000063113503	0.0000063113503	0.0000063113503
2.3441558	0.0000064373435	0.0000064373435	0.0000064373435
2.3636364	0.0000066532923	0.0000066532923	0.0000066532923
2.3831169	0.0000067804660	0.0000067804660	0.0000067804660
2.4025974	0.0000069347144	0.0000069347144	0.0000069347144
2.4220779	0.0000071596016	0.0000071596016	0.0000071596016
2.4415584	0.0000072931086	0.0000072931086	0.0000072931086
2.4610390	0.0000074436569	0.0000074436569	0.0000074436569
2.4805195	0.0000076810620	0.0000076810620	0.0000076810620
2.5000000	0.0000078537641	0.0000078537641	0.0000078537641
2.5194805	0.0000079787342	0.0000079787342	0.0000079787342
2.5389610	0.0000081989048	0.0000081989048	0.0000081989048
2.5584416	0.0000084388695	0.0000084388695	0.0000084388695
2.5779221	0.0000085900278	0.0000085900278	0.0000085900278
2.5974026	0.0000087363557	0.0000087363557	0.0000087363557
2.6168831	0.0000089771858	0.0000089771858	0.0000089771858
2.6363636	0.0000092325011	0.0000092325011	0.0000092325011
2.6558442	0.0000094074252	0.0000094074252	0.0000094074252
2.6753247	0.0000095489965	0.0000095489965	0.0000095489965
2.6948052	0.0000097694308	0.0000097694308	0.0000097694308
2.7142857	0.000010049185	0.000010049185	0.000010049185
2.7337662	0.000010295371	0.000010295371	0.000010295371
2.7532468	0.000010463600	0.000010463600	0.000010463600
2.7727273	0.000010622932	0.000010622932	0.000010622932
2.7922078	0.000010858770	0.000010858770	0.000010858770
2.8116883	0.000011153987	0.000011153987	0.000011153987
2.8311688	0.000011436384	0.000011436384	0.000011436384
2.8506494	0.000011652156	0.000011652156	0.000011652156
2.8701299	0.000011817642	0.000011817642	0.000011817642
2.8896104	0.000012011433	0.000012011433	0.000012011433
2.9090909	0.000012280042	0.000012280042	0.000012280042
2.9285714	0.000012597240	0.000012597240	0.000012597240
2.9480519	0.000012908093	0.000012908093	0.000012908093
2.9675325	0.000013167528	0.000013167528	0.000013167528
2.9870130	0.000013367845	0.000013367845	0.000013367845
3.0064935	0.000013553560	0.000013553560	0.000013553560
3.0259740	0.000013784545	0.000013784545	0.000013784545
3.0454545	0.000014082253	0.000014082253	0.000014082253
3.0649351	0.000014423442	0.000014423442	0.000014423442
3.0844156	0.000014768671	0.000014768671	0.000014768671
3.1038961	0.000015082278	0.000015082278	0.000015082278
3.1233766	0.000015343637	0.000015343637	0.000015343637
3.1428571	0.000015560928	0.000015560928	0.000015560928
3.1623377	0.000015771810	0.000015771810	0.000015771810
3.1818182	0.000016019566	0.000016019566	0.000016019566
3.2012987	0.000016325128	0.000016325128	0.000016325128
3.2207792	0.000016680288	0.000016680288	0.000016680288
3.2402597	0.000017060609	0.000017060609	0.000017060609
3.2597403	0.000017439348	0.000017439348	0.000017439348
3.2792208	0.000017793433	0.000017793433	0.000017793433
3.2987013	0.000018107111	0.000018107111	0.000018107111
3.3181818	0.000018378171	0.000018378171	0.000018378171
3.3376623	0.000018622134	0.000018622134	0.000018622134
