% signal t-range:	0.0048000000	2.8048000
% breakpoint	1	3.7514286
% svcs	1	0	0	0
% svcs	2	0	27	27
1.0000000	-5.1595508e-8	-5.1595508e-8	-5.1595508e-8
1.0514286	2.6486381e-7	2.6486381e-7	2.6486381e-7
1.1028571	3.1427835e-7	3.1427835e-7	3.1427835e-7
1.1542857	1.7641288e-7	1.7641288e-7	1.7641288e-7
1.2057143	-1.1249901e-7	-1.1249901e-7	-1.1249901e-7
1.2571429	-1.9545409e-7	-1.9545409e-7	-1.9545409e-7
1.3085714	-2.9409039e-7	-2.9409039e-7	-2.9409039e-7
1.3600000	-5.4929079e-7	-5.4929079e-7	-5.4929079e-7
1.4114286	-7.0508876e-7	-7.0508876e-7	-7.0508876e-7
1.4628571	-7.8199061e-7	-7.8199061e-7	-7.8199061e-7
1.5142857	-8.6396265e-7	-8.6396265e-7	-8.6396265e-7
1.5657143	-9.5685272e-7	-9.5685272e-7	-9.5685272e-7
1.6171429	-0.0000010448657	-0.0000010448657	-0.0000010448657
1.6685714	-0.0000011509852	-0.0000011509852	-0.0000011509852
1.7200000	-0.0000012518850	-0.0000012518850	-0.0000012518850
1.7714286	-0.0000013790097	-0.0000013790097	-0.0000013790097
1.8228571	-0.0000014991895	-0.0000014991895	-0.0000014991895
1.8742857	-0.0000016285958	-0.0000016285958	-0.0000016285958
1.9257143	-0.0000017311606	-0.0000017311606	-0.0000017311606
1.9771429	-0.0000019096633	-0.0000019096633	-0.0000019096633
2.0285714	-0.0000020192174	-0.0000020192174	-0.0000020192174
2.0800000	-0.0000021748646	-0.0000021748646	-0.0000021748646
2.1314286	-0.0000023519652	-0.0000023519652	-0.0000023519652
2.1828571	-0.0000025235317	-0.0000025235317	-0.0000025235317
2.2342857	-0.0000026866143	-0.0000026866143	-0.0000026866143
2.2857143	-0.0000028636973	-0.0000028636973	-0.0000028636973
2.3371429	-0.0000031118713	-0.0000031118713	-0.0000031118713
2.3885714	-0.0000033464229	-0.0000033464229	-0.0000033464229
2.4400000	-0.0000034718878	-0.0000034718878	-0.0000034718878
2.4914286	-0.0000037868181	-0.0000037868181	-0.0000037868181
2.5428571	-0.0000039559364	-0.0000039559364	-0.0000039559364
2.5942857	-0.0000042556475	-0.0000042556475	-0.0000042556475
2.6457143	-0.0000044351518	-0.0000044351518	-0.0000044351518
2.6971429	-0.0000048185359	-0.0000048185359	-0.0000048185359
2.7485714	-0.0000049267974	-0.0000049267974	-0.0000049267974
2.8000000	-0.0000053553149	-0.0000053553149	-0.0000053553149
2.8514286	-0.0000056375735	-0.0000056375735	-0.0000056375735
2.9028571	-0.0000057874753	-0.0000057874753	-0.0000057874753
2.9542857	-0.0000062637002	-0.0000062637002	-0.0000062637002
3.0057143	-0.0000066643558	-0.0000066643558	-0.0000066643558
3.0571429	-0.0000067969289	-0.0000067969289	-0.0000067969289
3.1085714	-0.0000071130874	-0.0000071130874	-0.0000071130874
3.1600000	-0.0000076731796	-0.0000076731796	-0.0000076731796
3.2114286	-0.0000081531765	-0.0000081531765	-0.0000081531765
3.2628571	-0.0000083763080	-0.0000083763080	-0.0000083763080
3.3142857	-0.0000085689159	-0.0000085689159	-0.0000085689159
3.3657143	-0.0000090092010	-0.0000090092010	-0.0000090092010
3.4171429	-0.0000096381581	-0.0000096381581	-0.0000096381581
3.4685714	-0.000010264077	-0.000010264077	-0.000010264077
3.5200000	-0.000010732382	-0.000010732382	-0.000010732382
3.5714286	-0.000011006736	-0.000011006736	-0.000011006736
3.6228571	-0.000011230496	-0.000011230496	-0.000011230496
3.6742857	-0.000011595148	-0.000011595148	-0.000011595148
3.7257143	-0.000012167158	-0.000012167158	-0.000012167158
3.7771429	0.00066916720	0.00066916720	0.00066916720
3.8285714	0.0014050914	0.0014050914	0.0014050914
3.8800000	0.0022326501	0.0022326501	0.0022326501
3.9314286	0.0034505135	0.0034505135	0.0034505135
3.9828571	0.0051275574	0.0051275574	0.0051275574
4.0342857	0.0068418292	0.0068418292	0.0068418292
4.0857143	0.0079794000	0.0079794000	0.0079794000
4.1371429	0.0081533508	0.0081533508	0.0081533508
4.1885714	0.0073731164	0.0073731164	0.0073731164
4.2400000	0.0059359273	0.0059359273	0.0059359273
4.2914286	0.0042144728	0.0042144728	0.0042144728
4.3428571	0.0025012788	0.0025012788	0.0025012788
4.3942857	0.00096226033	0.00096226033	0.00096226033
4.4457143	-0.00033271941	-0.00033271941	-0.00033271941
4.4971429	-0.0013580318	-0.0013580318	-0.0013580318
4.5485714	-0.0020969056	-0.0020969056	-0.0020969056
4.6000000	-0.0025322939	-0.0025322939	-0.0025322939
4.6514286	-0.0026554122	-0.0026554122	-0.0026554122
4.7028571	-0.0024783899	-0.0024783899	-0.0024783899
4.7542857	-0.0020412547	-0.0020412547	-0.0020412547
4.8057143	-0.0014098837	-0.0014098837	-0.0014098837
4.8571429	-0.00066660299	-0.00066660299	-0.00066660299
4.9085714	0.00010256865	0.00010256865	0.00010256865
4.9600000	0.00082005059	0.00082005059	0.00082005059
5.0114286	0.0014255295	0.0014255295	0.0014255295
5.0628571	0.0018804179	0.0018804179	0.0018804179
5.1142857	0.0021681830	0.0021681830	0.0021681830
5.1657143	0.0022915645	0.0022915645	0.0022915645
5.2171429	0.0022679666	0.0022679666	0.0022679666
5.2685714	0.0021242212	0.0021242212	0.0021242212
5.3200000	0.0018916283	0.0018916283	0.0018916283
5.3714286	0.0016018405	0.0016018405	0.0016018405
5.4228571	0.0012838464	0.0012838464	0.0012838464
